architecture_ids,architecture_names,architecture_types,backend,benchmark_name,completed_at,duration_ms,experiment_group,game,game_parameters,model,outcome_label,prompt_family,prompt_family_id,prompt_version,record_type,run_id,seed,started_at,trial,trial_id,variant_name
"[""single"", ""hierarchical""]","[""Single Agent"", ""Hierarchical Team""]","[""single"", ""hierarchical""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:30:16Z,0,internal_ai_tournament,connect4,"{""columns"": 7, ""connect_length"": 4, ""display_name"": ""Gravity Grid Game"", ""game_id"": ""connect4"", ""oracle_depth"": 4, ""oracle_metric"": {""description"": ""Count a move as accurate if it matches any oracle-equivalent best move, and also record the oracle value gap."", ""type"": ""any_optimal_move_plus_value_gap""}, ""rows"": 6, ""variant_name"": ""gravity_grid_standard_v1""}",mock-deterministic,Single Agent,minimal,minimal_v1,minimal_v1,trial_metadata,run_20260410_173015_8bf1db5_dirty,402063326,2026-04-10T21:30:16Z,6,run_20260410_173015_8bf1db5_dirty::internal_ai_tournament::connect4::6::402063326,gravity_grid_standard_v1
"[""parallel"", ""hierarchical""]","[""Parallel Team"", ""Hierarchical Team""]","[""parallel"", ""hierarchical""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:30:16Z,0,internal_ai_tournament,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",mock-deterministic,TIE,minimal,minimal_v1,minimal_v1,trial_metadata,run_20260410_173015_8bf1db5_dirty,1311333055,2026-04-10T21:30:16Z,6,run_20260410_173015_8bf1db5_dirty::internal_ai_tournament::blotto::6::1311333055,discrete_blotto_v1
"[""parallel"", ""hierarchical""]","[""Parallel Team"", ""Hierarchical Team""]","[""parallel"", ""hierarchical""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:30:16Z,0,internal_ai_tournament,connect4,"{""columns"": 7, ""connect_length"": 4, ""display_name"": ""Gravity Grid Game"", ""game_id"": ""connect4"", ""oracle_depth"": 4, ""oracle_metric"": {""description"": ""Count a move as accurate if it matches any oracle-equivalent best move, and also record the oracle value gap."", ""type"": ""any_optimal_move_plus_value_gap""}, ""rows"": 6, ""variant_name"": ""gravity_grid_standard_v1""}",mock-deterministic,Parallel Team,minimal,minimal_v1,minimal_v1,trial_metadata,run_20260410_173015_8bf1db5_dirty,2672992922,2026-04-10T21:30:16Z,6,run_20260410_173015_8bf1db5_dirty::internal_ai_tournament::connect4::6::2672992922,gravity_grid_standard_v1
"[""single"", ""parallel""]","[""Single Agent"", ""Parallel Team""]","[""single"", ""parallel""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:30:16Z,0,internal_ai_tournament,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",mock-deterministic,TIE,minimal,minimal_v1,minimal_v1,trial_metadata,run_20260410_173015_8bf1db5_dirty,2974801685,2026-04-10T21:30:16Z,7,run_20260410_173015_8bf1db5_dirty::internal_ai_tournament::blotto::7::2974801685,discrete_blotto_v1
"[""single"", ""parallel""]","[""Single Agent"", ""Parallel Team""]","[""single"", ""parallel""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:30:16Z,0,internal_ai_tournament,connect4,"{""columns"": 7, ""connect_length"": 4, ""display_name"": ""Gravity Grid Game"", ""game_id"": ""connect4"", ""oracle_depth"": 4, ""oracle_metric"": {""description"": ""Count a move as accurate if it matches any oracle-equivalent best move, and also record the oracle value gap."", ""type"": ""any_optimal_move_plus_value_gap""}, ""rows"": 6, ""variant_name"": ""gravity_grid_standard_v1""}",mock-deterministic,Single Agent,minimal,minimal_v1,minimal_v1,trial_metadata,run_20260410_173015_8bf1db5_dirty,1882552901,2026-04-10T21:30:16Z,7,run_20260410_173015_8bf1db5_dirty::internal_ai_tournament::connect4::7::1882552901,gravity_grid_standard_v1
"[""single"", ""hierarchical""]","[""Single Agent"", ""Hierarchical Team""]","[""single"", ""hierarchical""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:30:16Z,0,internal_ai_tournament,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",mock-deterministic,TIE,minimal,minimal_v1,minimal_v1,trial_metadata,run_20260410_173015_8bf1db5_dirty,1466134253,2026-04-10T21:30:16Z,7,run_20260410_173015_8bf1db5_dirty::internal_ai_tournament::blotto::7::1466134253,discrete_blotto_v1
"[""single"", ""hierarchical""]","[""Single Agent"", ""Hierarchical Team""]","[""single"", ""hierarchical""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:30:16Z,0,internal_ai_tournament,connect4,"{""columns"": 7, ""connect_length"": 4, ""display_name"": ""Gravity Grid Game"", ""game_id"": ""connect4"", ""oracle_depth"": 4, ""oracle_metric"": {""description"": ""Count a move as accurate if it matches any oracle-equivalent best move, and also record the oracle value gap."", ""type"": ""any_optimal_move_plus_value_gap""}, ""rows"": 6, ""variant_name"": ""gravity_grid_standard_v1""}",mock-deterministic,Single Agent,minimal,minimal_v1,minimal_v1,trial_metadata,run_20260410_173015_8bf1db5_dirty,3467038644,2026-04-10T21:30:16Z,7,run_20260410_173015_8bf1db5_dirty::internal_ai_tournament::connect4::7::3467038644,gravity_grid_standard_v1
"[""parallel"", ""hierarchical""]","[""Parallel Team"", ""Hierarchical Team""]","[""parallel"", ""hierarchical""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:30:16Z,0,internal_ai_tournament,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",mock-deterministic,TIE,minimal,minimal_v1,minimal_v1,trial_metadata,run_20260410_173015_8bf1db5_dirty,2778855914,2026-04-10T21:30:16Z,7,run_20260410_173015_8bf1db5_dirty::internal_ai_tournament::blotto::7::2778855914,discrete_blotto_v1
"[""parallel"", ""hierarchical""]","[""Parallel Team"", ""Hierarchical Team""]","[""parallel"", ""hierarchical""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:30:16Z,0,internal_ai_tournament,connect4,"{""columns"": 7, ""connect_length"": 4, ""display_name"": ""Gravity Grid Game"", ""game_id"": ""connect4"", ""oracle_depth"": 4, ""oracle_metric"": {""description"": ""Count a move as accurate if it matches any oracle-equivalent best move, and also record the oracle value gap."", ""type"": ""any_optimal_move_plus_value_gap""}, ""rows"": 6, ""variant_name"": ""gravity_grid_standard_v1""}",mock-deterministic,Parallel Team,minimal,minimal_v1,minimal_v1,trial_metadata,run_20260410_173015_8bf1db5_dirty,987842559,2026-04-10T21:30:16Z,7,run_20260410_173015_8bf1db5_dirty::internal_ai_tournament::connect4::7::987842559,gravity_grid_standard_v1
"[""single"", ""parallel""]","[""Single Agent"", ""Parallel Team""]","[""single"", ""parallel""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:30:16Z,0,internal_ai_tournament,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",mock-deterministic,TIE,minimal,minimal_v1,minimal_v1,trial_metadata,run_20260410_173015_8bf1db5_dirty,2990719679,2026-04-10T21:30:16Z,8,run_20260410_173015_8bf1db5_dirty::internal_ai_tournament::blotto::8::2990719679,discrete_blotto_v1
"[""single"", ""parallel""]","[""Single Agent"", ""Parallel Team""]","[""single"", ""parallel""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:30:16Z,0,internal_ai_tournament,connect4,"{""columns"": 7, ""connect_length"": 4, ""display_name"": ""Gravity Grid Game"", ""game_id"": ""connect4"", ""oracle_depth"": 4, ""oracle_metric"": {""description"": ""Count a move as accurate if it matches any oracle-equivalent best move, and also record the oracle value gap."", ""type"": ""any_optimal_move_plus_value_gap""}, ""rows"": 6, ""variant_name"": ""gravity_grid_standard_v1""}",mock-deterministic,Single Agent,minimal,minimal_v1,minimal_v1,trial_metadata,run_20260410_173015_8bf1db5_dirty,2174386499,2026-04-10T21:30:16Z,8,run_20260410_173015_8bf1db5_dirty::internal_ai_tournament::connect4::8::2174386499,gravity_grid_standard_v1
"[""single"", ""hierarchical""]","[""Single Agent"", ""Hierarchical Team""]","[""single"", ""hierarchical""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:30:16Z,0,internal_ai_tournament,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",mock-deterministic,TIE,minimal,minimal_v1,minimal_v1,trial_metadata,run_20260410_173015_8bf1db5_dirty,1356429214,2026-04-10T21:30:16Z,8,run_20260410_173015_8bf1db5_dirty::internal_ai_tournament::blotto::8::1356429214,discrete_blotto_v1
"[""single"", ""hierarchical""]","[""Single Agent"", ""Hierarchical Team""]","[""single"", ""hierarchical""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:30:16Z,0,internal_ai_tournament,connect4,"{""columns"": 7, ""connect_length"": 4, ""display_name"": ""Gravity Grid Game"", ""game_id"": ""connect4"", ""oracle_depth"": 4, ""oracle_metric"": {""description"": ""Count a move as accurate if it matches any oracle-equivalent best move, and also record the oracle value gap."", ""type"": ""any_optimal_move_plus_value_gap""}, ""rows"": 6, ""variant_name"": ""gravity_grid_standard_v1""}",mock-deterministic,Single Agent,minimal,minimal_v1,minimal_v1,trial_metadata,run_20260410_173015_8bf1db5_dirty,1287286551,2026-04-10T21:30:16Z,8,run_20260410_173015_8bf1db5_dirty::internal_ai_tournament::connect4::8::1287286551,gravity_grid_standard_v1
"[""parallel"", ""hierarchical""]","[""Parallel Team"", ""Hierarchical Team""]","[""parallel"", ""hierarchical""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:30:16Z,0,internal_ai_tournament,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",mock-deterministic,TIE,minimal,minimal_v1,minimal_v1,trial_metadata,run_20260410_173015_8bf1db5_dirty,1152471852,2026-04-10T21:30:16Z,8,run_20260410_173015_8bf1db5_dirty::internal_ai_tournament::blotto::8::1152471852,discrete_blotto_v1
"[""parallel"", ""hierarchical""]","[""Parallel Team"", ""Hierarchical Team""]","[""parallel"", ""hierarchical""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:30:17Z,1000,internal_ai_tournament,connect4,"{""columns"": 7, ""connect_length"": 4, ""display_name"": ""Gravity Grid Game"", ""game_id"": ""connect4"", ""oracle_depth"": 4, ""oracle_metric"": {""description"": ""Count a move as accurate if it matches any oracle-equivalent best move, and also record the oracle value gap."", ""type"": ""any_optimal_move_plus_value_gap""}, ""rows"": 6, ""variant_name"": ""gravity_grid_standard_v1""}",mock-deterministic,Parallel Team,minimal,minimal_v1,minimal_v1,trial_metadata,run_20260410_173015_8bf1db5_dirty,2132477502,2026-04-10T21:30:16Z,8,run_20260410_173015_8bf1db5_dirty::internal_ai_tournament::connect4::8::2132477502,gravity_grid_standard_v1
"[""single"", ""parallel""]","[""Single Agent"", ""Parallel Team""]","[""single"", ""parallel""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:30:17Z,0,internal_ai_tournament,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",mock-deterministic,TIE,minimal,minimal_v1,minimal_v1,trial_metadata,run_20260410_173015_8bf1db5_dirty,1629347467,2026-04-10T21:30:17Z,9,run_20260410_173015_8bf1db5_dirty::internal_ai_tournament::blotto::9::1629347467,discrete_blotto_v1
"[""single"", ""parallel""]","[""Single Agent"", ""Parallel Team""]","[""single"", ""parallel""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:30:17Z,0,internal_ai_tournament,connect4,"{""columns"": 7, ""connect_length"": 4, ""display_name"": ""Gravity Grid Game"", ""game_id"": ""connect4"", ""oracle_depth"": 4, ""oracle_metric"": {""description"": ""Count a move as accurate if it matches any oracle-equivalent best move, and also record the oracle value gap."", ""type"": ""any_optimal_move_plus_value_gap""}, ""rows"": 6, ""variant_name"": ""gravity_grid_standard_v1""}",mock-deterministic,Single Agent,minimal,minimal_v1,minimal_v1,trial_metadata,run_20260410_173015_8bf1db5_dirty,3601688652,2026-04-10T21:30:17Z,9,run_20260410_173015_8bf1db5_dirty::internal_ai_tournament::connect4::9::3601688652,gravity_grid_standard_v1
"[""single"", ""hierarchical""]","[""Single Agent"", ""Hierarchical Team""]","[""single"", ""hierarchical""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:30:17Z,0,internal_ai_tournament,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",mock-deterministic,TIE,minimal,minimal_v1,minimal_v1,trial_metadata,run_20260410_173015_8bf1db5_dirty,3109713771,2026-04-10T21:30:17Z,9,run_20260410_173015_8bf1db5_dirty::internal_ai_tournament::blotto::9::3109713771,discrete_blotto_v1
"[""single"", ""hierarchical""]","[""Single Agent"", ""Hierarchical Team""]","[""single"", ""hierarchical""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:30:17Z,0,internal_ai_tournament,connect4,"{""columns"": 7, ""connect_length"": 4, ""display_name"": ""Gravity Grid Game"", ""game_id"": ""connect4"", ""oracle_depth"": 4, ""oracle_metric"": {""description"": ""Count a move as accurate if it matches any oracle-equivalent best move, and also record the oracle value gap."", ""type"": ""any_optimal_move_plus_value_gap""}, ""rows"": 6, ""variant_name"": ""gravity_grid_standard_v1""}",mock-deterministic,Single Agent,minimal,minimal_v1,minimal_v1,trial_metadata,run_20260410_173015_8bf1db5_dirty,4161486147,2026-04-10T21:30:17Z,9,run_20260410_173015_8bf1db5_dirty::internal_ai_tournament::connect4::9::4161486147,gravity_grid_standard_v1
"[""parallel"", ""hierarchical""]","[""Parallel Team"", ""Hierarchical Team""]","[""parallel"", ""hierarchical""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:30:17Z,0,internal_ai_tournament,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",mock-deterministic,TIE,minimal,minimal_v1,minimal_v1,trial_metadata,run_20260410_173015_8bf1db5_dirty,3217677476,2026-04-10T21:30:17Z,9,run_20260410_173015_8bf1db5_dirty::internal_ai_tournament::blotto::9::3217677476,discrete_blotto_v1
"[""parallel"", ""hierarchical""]","[""Parallel Team"", ""Hierarchical Team""]","[""parallel"", ""hierarchical""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:30:17Z,0,internal_ai_tournament,connect4,"{""columns"": 7, ""connect_length"": 4, ""display_name"": ""Gravity Grid Game"", ""game_id"": ""connect4"", ""oracle_depth"": 4, ""oracle_metric"": {""description"": ""Count a move as accurate if it matches any oracle-equivalent best move, and also record the oracle value gap."", ""type"": ""any_optimal_move_plus_value_gap""}, ""rows"": 6, ""variant_name"": ""gravity_grid_standard_v1""}",mock-deterministic,Parallel Team,minimal,minimal_v1,minimal_v1,trial_metadata,run_20260410_173015_8bf1db5_dirty,2123479970,2026-04-10T21:30:17Z,9,run_20260410_173015_8bf1db5_dirty::internal_ai_tournament::connect4::9::2123479970,gravity_grid_standard_v1
"[""single"", ""parallel""]","[""Single Agent"", ""Parallel Team""]","[""single"", ""parallel""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:30:17Z,0,internal_ai_tournament,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",mock-deterministic,TIE,minimal,minimal_v1,minimal_v1,trial_metadata,run_20260410_173015_8bf1db5_dirty,3484898230,2026-04-10T21:30:17Z,10,run_20260410_173015_8bf1db5_dirty::internal_ai_tournament::blotto::10::3484898230,discrete_blotto_v1
"[""single"", ""parallel""]","[""Single Agent"", ""Parallel Team""]","[""single"", ""parallel""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:30:17Z,0,internal_ai_tournament,connect4,"{""columns"": 7, ""connect_length"": 4, ""display_name"": ""Gravity Grid Game"", ""game_id"": ""connect4"", ""oracle_depth"": 4, ""oracle_metric"": {""description"": ""Count a move as accurate if it matches any oracle-equivalent best move, and also record the oracle value gap."", ""type"": ""any_optimal_move_plus_value_gap""}, ""rows"": 6, ""variant_name"": ""gravity_grid_standard_v1""}",mock-deterministic,Single Agent,minimal,minimal_v1,minimal_v1,trial_metadata,run_20260410_173015_8bf1db5_dirty,3775066251,2026-04-10T21:30:17Z,10,run_20260410_173015_8bf1db5_dirty::internal_ai_tournament::connect4::10::3775066251,gravity_grid_standard_v1
"[""single"", ""hierarchical""]","[""Single Agent"", ""Hierarchical Team""]","[""single"", ""hierarchical""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:30:17Z,0,internal_ai_tournament,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",mock-deterministic,TIE,minimal,minimal_v1,minimal_v1,trial_metadata,run_20260410_173015_8bf1db5_dirty,1450960376,2026-04-10T21:30:17Z,10,run_20260410_173015_8bf1db5_dirty::internal_ai_tournament::blotto::10::1450960376,discrete_blotto_v1
"[""single"", ""hierarchical""]","[""Single Agent"", ""Hierarchical Team""]","[""single"", ""hierarchical""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:30:17Z,0,internal_ai_tournament,connect4,"{""columns"": 7, ""connect_length"": 4, ""display_name"": ""Gravity Grid Game"", ""game_id"": ""connect4"", ""oracle_depth"": 4, ""oracle_metric"": {""description"": ""Count a move as accurate if it matches any oracle-equivalent best move, and also record the oracle value gap."", ""type"": ""any_optimal_move_plus_value_gap""}, ""rows"": 6, ""variant_name"": ""gravity_grid_standard_v1""}",mock-deterministic,Single Agent,minimal,minimal_v1,minimal_v1,trial_metadata,run_20260410_173015_8bf1db5_dirty,378490167,2026-04-10T21:30:17Z,10,run_20260410_173015_8bf1db5_dirty::internal_ai_tournament::connect4::10::378490167,gravity_grid_standard_v1
"[""parallel"", ""hierarchical""]","[""Parallel Team"", ""Hierarchical Team""]","[""parallel"", ""hierarchical""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:30:17Z,0,internal_ai_tournament,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",mock-deterministic,TIE,minimal,minimal_v1,minimal_v1,trial_metadata,run_20260410_173015_8bf1db5_dirty,2966324357,2026-04-10T21:30:17Z,10,run_20260410_173015_8bf1db5_dirty::internal_ai_tournament::blotto::10::2966324357,discrete_blotto_v1
"[""parallel"", ""hierarchical""]","[""Parallel Team"", ""Hierarchical Team""]","[""parallel"", ""hierarchical""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:30:17Z,0,internal_ai_tournament,connect4,"{""columns"": 7, ""connect_length"": 4, ""display_name"": ""Gravity Grid Game"", ""game_id"": ""connect4"", ""oracle_depth"": 4, ""oracle_metric"": {""description"": ""Count a move as accurate if it matches any oracle-equivalent best move, and also record the oracle value gap."", ""type"": ""any_optimal_move_plus_value_gap""}, ""rows"": 6, ""variant_name"": ""gravity_grid_standard_v1""}",mock-deterministic,Parallel Team,minimal,minimal_v1,minimal_v1,trial_metadata,run_20260410_173015_8bf1db5_dirty,3782398091,2026-04-10T21:30:17Z,10,run_20260410_173015_8bf1db5_dirty::internal_ai_tournament::connect4::10::3782398091,gravity_grid_standard_v1
"[""single"", ""uniform_bot""]","[""Single Agent"", ""Uniform Bot""]","[""single"", ""baseline_bot""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:30:17Z,0,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",mock-deterministic,Uniform Bot,minimal,minimal_v1,minimal_v1,trial_metadata,run_20260410_173015_8bf1db5_dirty,1035500011,2026-04-10T21:30:17Z,1,run_20260410_173015_8bf1db5_dirty::blotto_vs_bots::blotto::1::1035500011,discrete_blotto_v1
"[""single"", ""random_bot""]","[""Single Agent"", ""Random Bot""]","[""single"", ""baseline_bot""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:30:17Z,0,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",mock-deterministic,Single Agent,minimal,minimal_v1,minimal_v1,trial_metadata,run_20260410_173015_8bf1db5_dirty,669665955,2026-04-10T21:30:17Z,1,run_20260410_173015_8bf1db5_dirty::blotto_vs_bots::blotto::1::669665955,discrete_blotto_v1
"[""single"", ""high_value_targeting_bot""]","[""Single Agent"", ""High-Value Targeting Bot""]","[""single"", ""baseline_bot""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:30:17Z,0,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",mock-deterministic,High-Value Targeting Bot,minimal,minimal_v1,minimal_v1,trial_metadata,run_20260410_173015_8bf1db5_dirty,3542721982,2026-04-10T21:30:17Z,1,run_20260410_173015_8bf1db5_dirty::blotto_vs_bots::blotto::1::3542721982,discrete_blotto_v1
"[""single"", ""nash_approx_bot""]","[""Single Agent"", ""Nash-Approx Bot""]","[""single"", ""baseline_bot""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:30:17Z,0,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",mock-deterministic,Nash-Approx Bot,minimal,minimal_v1,minimal_v1,trial_metadata,run_20260410_173015_8bf1db5_dirty,2085899233,2026-04-10T21:30:17Z,1,run_20260410_173015_8bf1db5_dirty::blotto_vs_bots::blotto::1::2085899233,discrete_blotto_v1
"[""parallel"", ""uniform_bot""]","[""Parallel Team"", ""Uniform Bot""]","[""parallel"", ""baseline_bot""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:30:17Z,0,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",mock-deterministic,Parallel Team,minimal,minimal_v1,minimal_v1,trial_metadata,run_20260410_173015_8bf1db5_dirty,203902267,2026-04-10T21:30:17Z,1,run_20260410_173015_8bf1db5_dirty::blotto_vs_bots::blotto::1::203902267,discrete_blotto_v1
"[""parallel"", ""random_bot""]","[""Parallel Team"", ""Random Bot""]","[""parallel"", ""baseline_bot""]",mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:30:17Z,0,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",mock-deterministic,Parallel Team,minimal,minimal_v1,minimal_v1,trial_metadata,run_20260410_173015_8bf1db5_dirty,1893750525,2026-04-10T21:30:17Z,1,run_20260410_173015_8bf1db5_dirty::blotto_vs_bots::blotto::1::1893750525,discrete_blotto_v1
